RevisionColumn,Age10_LFS,GenderID,LFS_WorkWillingness,periods,Units,LFS_ReasInactivity,ValueColumn
"r_17","0","1","1","2010Q1","1000cp","1","124.6"
"r_17","0","2","1","2010Q1","1000cp","1","104.7"
"r_17","0","0","1","2010Q2","1000cp","1","218.2"
"r_17","0","1","1","2010Q2","1000cp","1","116.4"
"r_17","0","2","1","2010Q2","1000cp","1","101.8"
"r_17","0","0","1","2010Q3","1000cp","1","220.6"
"r_17","0","1","1","2010Q3","1000cp","1","119.8"
"r_17","0","2","1","2010Q3","1000cp","1","100.8"
"r_17","0","0","1","2010Q4","1000cp","1","223.4"
"r_17","0","1","1","2010Q4","1000cp","1","125.7"
"r_17","0","2","1","2010Q4","1000cp","1","97.7"
"r_17","0","0","1","2011Q1","1000cp","1","253.4"
"r_17","0","1","1","2011Q1","1000cp","1","138.8"
"r_17","0","2","1","2011Q1","1000cp","1","114.7"
"r_17","0","0","1","2011Q2","1000cp","1","233.4"
"r_17","0","1","1","2011Q2","1000cp","1","131.2"
"r_17","0","2","1","2011Q2","1000cp","1","102.2"
"r_17","0","0","1","2011Q3","1000cp","1","229.1"
"r_17","0","1","1","2011Q3","1000cp","1","132.3"
"r_17","0","2","1","2011Q3","1000cp","1","96.8"
"r_17","0","0","1","2011Q4","1000cp","1","224.8"
"r_17","0","1","1","2011Q4","1000cp","1","125"
"r_17","0","2","1","2011Q4","1000cp","1","99.7"
"r_17","0","0","1","2012Q1","1000cp","1","247.3"
"r_17","0","1","1","2012Q1","1000cp","1","135.6"
"r_17","0","2","1","2012Q1","1000cp","1","111.6"
"r_17","0","0","1","2012Q2","1000cp","1","238.7"
"r_17","0","1","1","2012Q2","1000cp","1","129.1"
"r_17","0","2","1","2012Q2","1000cp","1","109.6"
"r_17","0","0","1","2012Q3","1000cp","1","212.1"
"r_17","0","1","1","2012Q3","1000cp","1","116.5"
"r_17","0","2","1","2012Q3","1000cp","1","95.6"
"r_17","0","0","1","2012Q4","1000cp","1","212.6"
"r_17","0","1","1","2012Q4","1000cp","1","120.4"
"r_17","0","2","1","2012Q4","1000cp","1","92.2"
"r_17","0","0","1","2013Q1","1000cp","1","236.7"
"r_17","0","1","1","2013Q1","1000cp","1","130"
"r_17","0","2","1","2013Q1","1000cp","1","106.7"
"r_17","0","0","1","2013Q2","1000cp","1","217.8"
"r_17","0","1","1","2013Q2","1000cp","1","121.2"
"r_17","0","2","1","2013Q2","1000cp","1","96.6"
"r_17","0","0","1","2013Q3","1000cp","1","192.2"
"r_17","0","1","1","2013Q3","1000cp","1","109.7"
"r_17","0","2","1","2013Q3","1000cp","1","82.4"
"r_17","0","0","1","2013Q4","1000cp","1","192.2"
"r_17","0","1","1","2013Q4","1000cp","1","105.2"
"r_17","0","2","1","2013Q4","1000cp","1","87"
"r_17","0","0","1","2014Q1","1000cp","1","206.2"
"r_17","0","1","1","2014Q1","1000cp","1","116.1"
"r_17","0","2","1","2014Q1","1000cp","1","90.1"
"r_17","0","0","1","2014Q2","1000cp","1","195.2"
"r_17","0","1","1","2014Q2","1000cp","1","112.3"
"r_17","0","2","1","2014Q2","1000cp","1","82.9"
"r_17","0","0","1","2014Q3","1000cp","1","178.5"
"r_17","0","1","1","2014Q3","1000cp","1","99.6"
"r_17","0","2","1","2014Q3","1000cp","1","78.9"
"r_17","0","0","1","2014Q4","1000cp","1","188.5"
"r_17","0","1","1","2014Q4","1000cp","1","103.3"
"r_17","0","2","1","2014Q4","1000cp","1","85.2"
"r_17","0","0","1","2015Q1","1000cp","1","193.6"
"r_17","0","1","1","2015Q1","1000cp","1","103.8"
"r_17","0","2","1","2015Q1","1000cp","1","89.8"
"r_17","0","0","1","2015Q2","1000cp","1","169.8"
"r_17","0","1","1","2015Q2","1000cp","1","93.1"
"r_17","0","2","1","2015Q2","1000cp","1","76.7"
"r_17","0","0","1","2015Q3","1000cp","1","160.4"
"r_17","0","1","1","2015Q3","1000cp","1","86.9"
"r_17","0","2","1","2015Q3","1000cp","1","73.4"
"r_17","0","0","1","2015Q4","1000cp","1","167.7"
"r_17","0","1","1","2015Q4","1000cp","1","91.1"
"r_17","0","2","1","2015Q4","1000cp","1","76.6"
"r_17","0","0","1","2016Q1","1000cp","1","179.3"
"r_17","0","1","1","2016Q1","1000cp","1","97"
"r_17","0","2","1","2016Q1","1000cp","1","82.3"
"r_17","0","0","1","2016Q2","1000cp","1","161.1"
"r_17","0","1","1","2016Q2","1000cp","1","88.7"
"r_17","0","2","1","2016Q2","1000cp","1","72.4"
"r_17","0","0","1","2016Q3","1000cp","1","159.3"
"r_17","0","1","1","2016Q3","1000cp","1","88"
"r_17","0","2","1","2016Q3","1000cp","1","71.4"
"r_17","0","0","1","2016Q4","1000cp","1","163.5"
"r_17","0","1","1","2016Q4","1000cp","1","92.2"
"r_17","0","2","1","2016Q4","1000cp","1","71.3"
"r_17","0","0","1","2017Q1","1000cp","1","134.6"
"r_17","0","1","1","2017Q1","1000cp","1","72.3"
"r_17","0","2","1","2017Q1","1000cp","1","62.3"
"r_17","0","0","1","2017Q2","1000cp","1","119.6"
"r_17","0","1","1","2017Q2","1000cp","1","60.4"
"r_17","0","2","1","2017Q2","1000cp","1","59.2"
"r_17","0","0","1","2017Q3","1000cp","1","107.4"
"r_17","0","1","1","2017Q3","1000cp","1","56.6"
"r_17","0","2","1","2017Q3","1000cp","1","50.8"
"r_17","0","0","1","2017Q4","1000cp","1","101.7"
"r_17","0","1","1","2017Q4","1000cp","1","53.3"
"r_17","0","2","1","2017Q4","1000cp","1","48.4"
"r_17","0","0","1","2018Q1","1000cp","1","95.7"
"r_17","0","1","1","2018Q1","1000cp","1","47.6"
"r_17","0","2","1","2018Q1","1000cp","1","48.1"
"r_17","0","0","1","2018Q2","1000cp","1","89.8"
"r_17","0","1","1","2018Q2","1000cp","1","45.1"
"r_17","0","2","1","2018Q2","1000cp","1","44.7"
"r_17","0","0","1","2018Q3","1000cp","1","82.3"
"r_17","0","1","1","2018Q3","1000cp","1","43.2"
"r_17","0","2","1","2018Q3","1000cp","1","39.2"
"r_17","0","0","1","2018Q4","1000cp","1","73.6"
"r_17","0","1","1","2018Q4","1000cp","1","41.4"
"r_17","0","2","1","2018Q4","1000cp","1","32.2"
"r_17","0","0","1","2019Q1","1000cp","1","65.8"
"r_17","0","1","1","2019Q1","1000cp","1","35.4"
"r_17","0","2","1","2019Q1","1000cp","1","30.4"
"r_17","0","0","1","2003Q1","1000cp","2","14.6"
"r_17","0","1","1","2003Q1","1000cp","2","6.9"
"r_17","0","2","1","2003Q1","1000cp","2","7.7"
"r_17","0","0","1","2003Q2","1000cp","2","17.1"
"r_17","0","1","1","2003Q2","1000cp","2","8.4"
"r_17","0","2","1","2003Q2","1000cp","2","8.7"
"r_17","0","0","1","2003Q3","1000cp","2","15.5"
"r_17","0","1","1","2003Q3","1000cp","2","7.5"
"r_17","0","2","1","2003Q3","1000cp","2","8"
"r_17","0","0","1","2003Q4","1000cp","2","12.4"
"r_17","0","1","1","2003Q4","1000cp","2","5.3"
"r_17","0","2","1","2003Q4","1000cp","2","7.1"
"r_17","0","0","1","2004Q1","1000cp","2","13.6"
"r_17","0","1","1","2004Q1","1000cp","2","(4.1)"
"r_17","0","2","1","2004Q1","1000cp","2","9.4"
"r_17","0","0","1","2004Q2","1000cp","2","12.8"
"r_17","0","1","1","2004Q2","1000cp","2","7.6"
"r_17","0","2","1","2004Q2","1000cp","2","5.2"
"r_17","0","0","1","2004Q3","1000cp","2","13"
"r_17","0","1","1","2004Q3","1000cp","2","5.5"
"r_17","0","2","1","2004Q3","1000cp","2","7.5"
"r_17","0","0","1","2004Q4","1000cp","2","10.2"
"r_17","0","1","1","2004Q4","1000cp","2","4.8"
"r_17","0","2","1","2004Q4","1000cp","2","5.4"
"r_17","0","0","1","2005Q1","1000cp","2","9.3"
"r_17","0","1","1","2005Q1","1000cp","2","4.8"
"r_17","0","2","1","2005Q1","1000cp","2","4.5"
"r_17","0","0","1","2005Q2","1000cp","2","12.6"
"r_17","0","1","1","2005Q2","1000cp","2","6.6"
"r_17","0","2","1","2005Q2","1000cp","2","6"
"r_17","0","0","1","2005Q3","1000cp","2","11.6"
"r_17","0","1","1","2005Q3","1000cp","2","5.7"
"r_17","0","2","1","2005Q3","1000cp","2","6"
"r_17","0","0","1","2005Q4","1000cp","2","12.1"
"r_17","0","1","1","2005Q4","1000cp","2","4.9"
"r_17","0","2","1","2005Q4","1000cp","2","7.2"
"r_17","0","0","1","2006Q1","1000cp","2","18.4"
"r_17","0","1","1","2006Q1","1000cp","2","8.4"
"r_17","0","2","1","2006Q1","1000cp","2","10"
"r_17","0","0","1","2006Q2","1000cp","2","21.4"
"r_17","0","1","1","2006Q2","1000cp","2","9.2"
"r_17","0","2","1","2006Q2","1000cp","2","12.2"
"r_17","0","0","1","2006Q3","1000cp","2","12.6"
"r_17","0","1","1","2006Q3","1000cp","2","5.8"
"r_17","0","2","1","2006Q3","1000cp","2","6.7"
"r_17","0","0","1","2006Q4","1000cp","2","12.2"
"r_17","0","1","1","2006Q4","1000cp","2","6.4"
"r_17","0","2","1","2006Q4","1000cp","2","5.8"
"r_17","0","0","1","2007Q1","1000cp","2","7.3"
"r_17","0","1","1","2007Q1","1000cp","2","(3.7)"
"r_17","0","2","1","2007Q1","1000cp","2","(3.6)"
"r_17","0","0","1","2007Q2","1000cp","2","11.3"
"r_17","0","1","1","2007Q2","1000cp","2","(4.4)"
"r_17","0","2","1","2007Q2","1000cp","2","6.9"
"r_17","0","0","1","2007Q3","1000cp","2","10.4"
"r_17","0","1","1","2007Q3","1000cp","2","(4.4)"
"r_17","0","2","1","2007Q3","1000cp","2","6"
"r_17","0","0","1","2007Q4","1000cp","2","10.7"
"r_17","0","1","1","2007Q4","1000cp","2","(4.6)"
"r_17","0","2","1","2007Q4","1000cp","2","6.1"
"r_17","0","0","1","2008Q1","1000cp","2","7.6"
"r_17","0","1","1","2008Q1","1000cp","2","(2.4)"
"r_17","0","2","1","2008Q1","1000cp","2","5.2"
"r_17","0","0","1","2008Q2","1000cp","2","5.3"
"r_17","0","1","1","2008Q2","1000cp","2","(2.0)"
"r_17","0","2","1","2008Q2","1000cp","2","(3.3)"
"r_17","0","0","1","2008Q3","1000cp","2","5.6"
"r_17","0","1","1","2008Q3","1000cp","2","(2.5)"
"r_17","0","2","1","2008Q3","1000cp","2","(3.1)"
"r_17","0","0","1","2008Q4","1000cp","2","(5.0)"
"r_17","0","1","1","2008Q4","1000cp","2","(2.4)"
"r_17","0","2","1","2008Q4","1000cp","2","(2.6)"
"r_17","0","0","1","2009Q1","1000cp","2","(4.3)"
"r_17","0","1","1","2009Q1","1000cp","2","(2.1)"
"r_17","0","2","1","2009Q1","1000cp","2","(2.2)"
"r_17","0","0","1","2009Q2","1000cp","2","7"
"r_17","0","1","1","2009Q2","1000cp","2","(2.7)"
"r_17","0","2","1","2009Q2","1000cp","2","(4.3)"
"r_17","0","0","1","2009Q3","1000cp","2","7.8"
"r_17","0","1","1","2009Q3","1000cp","2","(3.2)"
"r_17","0","2","1","2009Q3","1000cp","2","(4.7)"
"r_17","0","0","1","2009Q4","1000cp","2","6.3"
"r_17","0","1","1","2009Q4","1000cp","2","(2.3)"
"r_17","0","2","1","2009Q4","1000cp","2","(4.0)"
"r_17","0","0","1","2010Q1","1000cp","2","(5.7)"
"r_17","0","1","1","2010Q1","1000cp","2","(2.3)"
"r_17","0","2","1","2010Q1","1000cp","2","(3.3)"
"r_17","0","0","1","2010Q2","1000cp","2","7.5"
"r_17","0","1","1","2010Q2","1000cp","2","(2.7)"
"r_17","0","2","1","2010Q2","1000cp","2","(4.8)"
"r_17","0","0","1","2010Q3","1000cp","2","6"
"r_17","0","1","1","2010Q3","1000cp","2","(1.8)"
"r_17","0","2","1","2010Q3","1000cp","2","(4.2)"
"r_17","0","0","1","2010Q4","1000cp","2","6.1"
"r_17","0","1","1","2010Q4","1000cp","2","(2.8)"
"r_17","0","2","1","2010Q4","1000cp","2","(3.2)"
"r_17","0","0","1","2011Q1","1000cp","2","7.7"
"r_17","0","1","1","2011Q1","1000cp","2","(3.2)"
"r_17","0","2","1","2011Q1","1000cp","2","(4.6)"
"r_17","0","0","1","2011Q2","1000cp","2","7.9"
"r_17","0","1","1","2011Q2","1000cp","2","(2.9)"
"r_17","0","2","1","2011Q2","1000cp","2","(5.1)"
"r_17","0","0","1","2011Q3","1000cp","2","6.3"
"r_17","0","1","1","2011Q3","1000cp","2","(2.0)"
"r_17","0","2","1","2011Q3","1000cp","2","(4.3)"
"r_17","0","0","1","2011Q4","1000cp","2","(4.2)"
"r_17","0","1","1","2011Q4","1000cp","2","(1.9)"
"r_17","0","2","1","2011Q4","1000cp","2","(2.2)"
"r_17","0","0","1","2012Q1","1000cp","2","5.9"
"r_17","0","1","1","2012Q1","1000cp","2","(2.6)"
"r_17","0","2","1","2012Q1","1000cp","2","(3.3)"
"r_17","0","0","1","2012Q2","1000cp","2","(4.1)"
"r_17","0","1","1","2012Q2","1000cp","2","(2.2)"
"r_17","0","2","1","2012Q2","1000cp","2","(1.9)"
"r_17","0","0","1","2012Q3","1000cp","2","(4.7)"
"r_17","0","1","1","2012Q3","1000cp","2","(2.0)"
"r_17","0","2","1","2012Q3","1000cp","2","(2.7)"
"r_17","0","0","1","2012Q4","1000cp","2","(3.4)"
"r_17","0","1","1","2012Q4","1000cp","2","(1.8)"
"r_17","0","2","1","2012Q4","1000cp","2","(1.6)"
"r_17","0","0","1","2013Q1","1000cp","2","(2.5)"
"r_17","0","1","1","2013Q1","1000cp","2","(1.6)"
"r_17","0","2","1","2013Q1","1000cp","2","(0.9)"
"r_17","0","0","1","2013Q2","1000cp","2","6"
"r_17","0","1","1","2013Q2","1000cp","2","(3.3)"
"r_17","0","2","1","2013Q2","1000cp","2","(2.7)"
"r_17","0","0","1","2013Q3","1000cp","2","7.4"
"r_17","0","1","1","2013Q3","1000cp","2","(2.1)"
"r_17","0","2","1","2013Q3","1000cp","2","(5.4)"
"r_17","0","0","1","2013Q4","1000cp","2","(5.0)"
"r_17","0","1","1","2013Q4","1000cp","2","(1.8)"
"r_17","0","2","1","2013Q4","1000cp","2","(3.2)"
"r_17","0","0","1","2014Q1","1000cp","2","(2.2)"
"r_17","0","1","1","2014Q1","1000cp","2","(1.4)"
"r_17","0","2","1","2014Q1","1000cp","2","(0.7)"
"r_17","0","0","1","2014Q2","1000cp","2","(5.0)"
"r_17","0","1","1","2014Q2","1000cp","2","(2.4)"
"r_17","0","2","1","2014Q2","1000cp","2","(2.6)"
"r_17","0","0","1","2014Q3","1000cp","2","11"
"r_17","0","1","1","2014Q3","1000cp","2","(3.3)"
"r_17","0","2","1","2014Q3","1000cp","2","7.7"
"r_17","0","0","1","2014Q4","1000cp","2","6.4"
"r_17","0","1","1","2014Q4","1000cp","2","(2.1)"
"r_17","0","2","1","2014Q4","1000cp","2","(4.2)"
"r_17","0","0","1","2015Q1","1000cp","2","(4.7)"
"r_17","0","1","1","2015Q1","1000cp","2","(2.1)"
"r_17","0","2","1","2015Q1","1000cp","2","(2.6)"
"r_17","0","0","1","2015Q2","1000cp","2","6.2"
"r_17","0","1","1","2015Q2","1000cp","2","(3.2)"
"r_17","0","2","1","2015Q2","1000cp","2","(3.0)"
"r_17","0","0","1","2015Q3","1000cp","2","(4.0)"
"r_17","0","1","1","2015Q3","1000cp","2","(2.1)"
"r_17","0","2","1","2015Q3","1000cp","2","(1.9)"
"r_17","0","0","1","2015Q4","1000cp","2","(3.6)"
"r_17","0","1","1","2015Q4","1000cp","2","(1.8)"
"r_17","0","2","1","2015Q4","1000cp","2","(1.8)"
"r_17","0","0","1","2016Q1","1000cp","2","(5.8)"
"r_17","0","1","1","2016Q1","1000cp","2","(3.6)"
"r_17","0","2","1","2016Q1","1000cp","2","(2.1)"
"r_17","0","0","1","2016Q2","1000cp","2","(3.5)"
"r_17","0","1","1","2016Q2","1000cp","2","(2.0)"
"r_17","0","2","1","2016Q2","1000cp","2","(1.5)"
"r_17","0","0","1","2016Q3","1000cp","2","(2.0)"
"r_17","0","1","1","2016Q3","1000cp","2","(0.8)"
"r_17","0","2","1","2016Q3","1000cp","2","(1.2)"
"r_17","0","0","1","2016Q4","1000cp","2","(3.7)"
"r_17","0","1","1","2016Q4","1000cp","2","(2.3)"
"r_17","0","2","1","2016Q4","1000cp","2","(1.4)"
"r_17","0","0","1","2017Q1","1000cp","2","(3.1)"
"r_17","0","1","1","2017Q1","1000cp","2","(2.1)"
"r_17","0","2","1","2017Q1","1000cp","2","(0.9)"
"r_17","0","0","1","2017Q2","1000cp","2","7.2"
"r_17","0","1","1","2017Q2","1000cp","2","(2.3)"
"r_17","0","2","1","2017Q2","1000cp","2","(4.9)"
"r_17","0","0","1","2017Q3","1000cp","2","(3.1)"
"r_17","0","1","1","2017Q3","1000cp","2","(1.3)"
"r_17","0","2","1","2017Q3","1000cp","2","(1.7)"
"r_17","0","0","1","2017Q4","1000cp","2","(3.6)"
"r_17","0","1","1","2017Q4","1000cp","2","(1.4)"
"r_17","0","2","1","2017Q4","1000cp","2","(2.1)"
"r_17","0","0","1","2018Q1","1000cp","2","(5.1)"
"r_17","0","1","1","2018Q1","1000cp","2","(2.1)"
"r_17","0","2","1","2018Q1","1000cp","2","(3.0)"
"r_17","0","0","1","2018Q2","1000cp","2","8.8"
"r_17","0","1","1","2018Q2","1000cp","2","(3.3)"
"r_17","0","2","1","2018Q2","1000cp","2","(5.5)"
"r_17","0","0","1","2018Q3","1000cp","2","(4.9)"
"r_17","0","1","1","2018Q3","1000cp","2","(1.4)"
"r_17","0","2","1","2018Q3","1000cp","2","(3.5)"
"r_17","0","0","1","2018Q4","1000cp","2","(6.6)"
"r_17","0","1","1","2018Q4","1000cp","2","(1.6)"
"r_17","0","2","1","2018Q4","1000cp","2","(5.0)"
"r_17","0","0","1","2019Q1","1000cp","2","(4.3)"
"r_17","0","1","1","2019Q1","1000cp","2","(1.7)"
"r_17","0","2","1","2019Q1","1000cp","2","(2.7)"
"r_17","0","0","1","2003Q1","1000cp","3","11.5"
"r_17","0","1","1","2003Q1","1000cp","3","6.6"
"r_17","0","2","1","2003Q1","1000cp","3","4.9"
"r_17","0","0","1","2003Q2","1000cp","3","10.4"
"r_17","0","1","1","2003Q2","1000cp","3","6.3"
"r_17","0","2","1","2003Q2","1000cp","3","(4.1)"
"r_17","0","0","1","2003Q3","1000cp","3","7.6"
"r_17","0","1","1","2003Q3","1000cp","3","(4.0)"
"r_17","0","2","1","2003Q3","1000cp","3","(3.6)"
"r_17","0","0","1","2003Q4","1000cp","3","10.2"
"r_17","0","1","1","2003Q4","1000cp","3","5.6"
"r_17","0","2","1","2003Q4","1000cp","3","4.6"
"r_17","0","0","1","2004Q1","1000cp","3","11.5"
"r_17","0","1","1","2004Q1","1000cp","3","5.8"
"r_17","0","2","1","2004Q1","1000cp","3","5.7"
"r_17","0","0","1","2004Q2","1000cp","3","11.6"
"r_17","0","1","1","2004Q2","1000cp","3","5.8"
"r_17","0","2","1","2004Q2","1000cp","3","5.8"
"r_17","0","0","1","2004Q3","1000cp","3","12.5"
"r_17","0","1","1","2004Q3","1000cp","3","7.1"
"r_17","0","2","1","2004Q3","1000cp","3","5.4"
"r_17","0","0","1","2004Q4","1000cp","3","13.4"
"r_17","0","1","1","2004Q4","1000cp","3","6.2"
"r_17","0","2","1","2004Q4","1000cp","3","7.3"
"r_17","0","0","1","2005Q1","1000cp","3","13.1"
"r_17","0","1","1","2005Q1","1000cp","3","6.7"
"r_17","0","2","1","2005Q1","1000cp","3","6.4"
"r_17","0","0","1","2005Q2","1000cp","3","13.7"
"r_17","0","1","1","2005Q2","1000cp","3","7.9"
"r_17","0","2","1","2005Q2","1000cp","3","5.8"
"r_17","0","0","1","2005Q3","1000cp","3","14"
"r_17","0","1","1","2005Q3","1000cp","3","7.1"
"r_17","0","2","1","2005Q3","1000cp","3","6.9"
"r_17","0","0","1","2005Q4","1000cp","3","16.5"
"r_17","0","1","1","2005Q4","1000cp","3","9.7"
"r_17","0","2","1","2005Q4","1000cp","3","6.8"
"r_17","0","0","1","2006Q1","1000cp","3","16"
"r_17","0","1","1","2006Q1","1000cp","3","8.3"
"r_17","0","2","1","2006Q1","1000cp","3","7.6"
"r_17","0","0","1","2006Q2","1000cp","3","13"
"r_17","0","1","1","2006Q2","1000cp","3","6.5"
"r_17","0","2","1","2006Q2","1000cp","3","6.5"
"r_17","0","0","1","2006Q3","1000cp","3","16.2"
"r_17","0","1","1","2006Q3","1000cp","3","9.1"
"r_17","0","2","1","2006Q3","1000cp","3","7"
"r_17","0","0","1","2006Q4","1000cp","3","12.1"
"r_17","0","1","1","2006Q4","1000cp","3","6.4"
"r_17","0","2","1","2006Q4","1000cp","3","5.7"
"r_17","0","0","1","2007Q1","1000cp","3","12.6"
"r_17","0","1","1","2007Q1","1000cp","3","6.1"
"r_17","0","2","1","2007Q1","1000cp","3","6.5"
"r_17","0","0","1","2007Q2","1000cp","3","14.7"
"r_17","0","1","1","2007Q2","1000cp","3","7.7"
"r_17","0","2","1","2007Q2","1000cp","3","6.9"
"r_17","0","0","1","2007Q3","1000cp","3","10.7"
"r_17","0","1","1","2007Q3","1000cp","3","5.9"
"r_17","0","2","1","2007Q3","1000cp","3","4.7"
"r_17","0","0","1","2007Q4","1000cp","3","10.7"
"r_17","0","1","1","2007Q4","1000cp","3","6.8"
"r_17","0","2","1","2007Q4","1000cp","3","(3.9)"
"r_17","0","0","1","2008Q1","1000cp","3","7"
"r_17","0","1","1","2008Q1","1000cp","3","(3.5)"
"r_17","0","2","1","2008Q1","1000cp","3","(3.5)"
"r_17","0","0","1","2008Q2","1000cp","3","(3.8)"
"r_17","0","1","1","2008Q2","1000cp","3","(2.4)"
"r_17","0","2","1","2008Q2","1000cp","3","(1.5)"
"r_17","0","0","1","2008Q3","1000cp","3","5.8"
"r_17","0","1","1","2008Q3","1000cp","3","(2.7)"
"r_17","0","2","1","2008Q3","1000cp","3","(3.1)"
"r_17","0","0","1","2008Q4","1000cp","3","7.6"
"r_17","0","1","1","2008Q4","1000cp","3","(3.7)"
"r_17","0","2","1","2008Q4","1000cp","3","(3.9)"
"r_17","0","0","1","2009Q1","1000cp","3","6.2"
"r_17","0","1","1","2009Q1","1000cp","3","(2.6)"
"r_17","0","2","1","2009Q1","1000cp","3","(3.6)"
"r_17","0","0","1","2009Q2","1000cp","3","(4.7)"
"r_17","0","1","1","2009Q2","1000cp","3","(2.0)"
"r_17","0","2","1","2009Q2","1000cp","3","(2.7)"
"r_17","0","0","1","2009Q3","1000cp","3","(4.7)"
"r_17","0","1","1","2009Q3","1000cp","3","(2.4)"
"r_17","0","2","1","2009Q3","1000cp","3","(2.3)"
"r_17","0","0","1","2009Q4","1000cp","3","(4.2)"
"r_17","0","1","1","2009Q4","1000cp","3","(1.8)"
"r_17","0","2","1","2009Q4","1000cp","3","(2.4)"
"r_17","0","0","1","2010Q1","1000cp","3","(5.1)"
"r_17","0","1","1","2010Q1","1000cp","3","(2.5)"
"r_17","0","2","1","2010Q1","1000cp","3","(2.6)"
"r_17","0","0","1","2010Q2","1000cp","3","(3.6)"
"r_17","0","1","1","2010Q2","1000cp","3","(1.2)"
"r_17","0","2","1","2010Q2","1000cp","3","(2.4)"
"r_17","0","0","1","2010Q3","1000cp","3","(3.3)"
"r_17","0","1","1","2010Q3","1000cp","3","(1.4)"
"r_17","0","2","1","2010Q3","1000cp","3","(1.9)"
"r_17","0","0","1","2010Q4","1000cp","3","(3.8)"
"r_17","0","1","1","2010Q4","1000cp","3","(2.6)"
"r_17","0","2","1","2010Q4","1000cp","3","(1.1)"
"r_17","0","0","1","2011Q1","1000cp","3","(3.7)"
"r_17","0","1","1","2011Q1","1000cp","3","(1.9)"
"r_17","0","2","1","2011Q1","1000cp","3","(1.8)"
"r_17","0","0","1","2011Q2","1000cp","3","(4.2)"
"r_17","0","1","1","2011Q2","1000cp","3","(3.2)"
"r_17","0","2","1","2011Q2","1000cp","3","(1.0)"
"r_17","0","0","1","2011Q3","1000cp","3","(3.8)"
"r_17","0","1","1","2011Q3","1000cp","3","(2.1)"
"r_17","0","2","1","2011Q3","1000cp","3","(1.6)"
"r_17","0","0","1","2011Q4","1000cp","3","(4.5)"
"r_17","0","1","1","2011Q4","1000cp","3","(2.6)"
"r_17","0","2","1","2011Q4","1000cp","3","(1.9)"
"r_17","0","0","1","2012Q1","1000cp","3","(5.6)"
"r_17","0","1","1","2012Q1","1000cp","3","(3.3)"
"r_17","0","2","1","2012Q1","1000cp","3","(2.3)"
"r_17","0","0","1","2012Q2","1000cp","3","(4.8)"
"r_17","0","1","1","2012Q2","1000cp","3","(3.2)"
"r_17","0","2","1","2012Q2","1000cp","3","(1.5)"
"r_17","0","0","1","2012Q3","1000cp","3","(3.6)"
"r_17","0","1","1","2012Q3","1000cp","3","(2.1)"
"r_17","0","2","1","2012Q3","1000cp","3","(1.4)"
"r_17","0","0","1","2012Q4","1000cp","3","(3.6)"
"r_17","0","1","1","2012Q4","1000cp","3","(2.4)"
"r_17","0","2","1","2012Q4","1000cp","3","(1.2)"
"r_17","0","0","1","2013Q1","1000cp","3","7.1"
"r_17","0","1","1","2013Q1","1000cp","3","(4.4)"
"r_17","0","2","1","2013Q1","1000cp","3","(2.7)"
"r_17","0","0","1","2013Q2","1000cp","3","6.2"
"r_17","0","1","1","2013Q2","1000cp","3","(3.6)"
"r_17","0","2","1","2013Q2","1000cp","3","(2.7)"
"r_17","0","0","1","2013Q3","1000cp","3","(4.9)"
"r_17","0","1","1","2013Q3","1000cp","3","(2.7)"
"r_17","0","2","1","2013Q3","1000cp","3","(2.2)"
"r_17","0","0","1","2013Q4","1000cp","3","6.4"
"r_17","0","1","1","2013Q4","1000cp","3","(3.8)"
"r_17","0","2","1","2013Q4","1000cp","3","(2.7)"
"r_17","0","0","1","2014Q1","1000cp","3","(4.3)"
"r_17","0","1","1","2014Q1","1000cp","3","(3.1)"
"r_17","0","2","1","2014Q1","1000cp","3","(1.2)"
"r_17","0","0","1","2014Q2","1000cp","3","(3.2)"
"r_17","0","1","1","2014Q2","1000cp","3","(1.7)"
"r_17","0","2","1","2014Q2","1000cp","3","(1.5)"
"r_17","0","0","1","2014Q3","1000cp","3","(4.0)"
"r_17","0","1","1","2014Q3","1000cp","3","(2.7)"
"r_17","0","2","1","2014Q3","1000cp","3","(1.3)"
"r_17","0","0","1","2014Q4","1000cp","3","(4.8)"
